# X-Filed	 Y-Field	Wavelength	X-Coord	Y-Coord	Rays-thru
# (min)	 (min)		(micron)		(mm)		 (mm)		%
-4.20	-1.34	0.51295		79.83237		89.72959		82.97
-4.20	-1.34	0.51456		79.85588		91.04841		82.02
-4.20	-1.34	0.51617		79.87975		92.36919		82.02
-4.20	-1.34	0.51779		79.90382		93.69172		81.39
-4.20	-1.34	0.51940		79.92788		95.01647		81.39
-4.20	-1.34	0.52101		79.95237		96.34285		81.07
-4.20	-1.34	0.52262		79.97709		97.67114		80.44
-4.20	-1.34	0.52423		80.00203		99.00135		80.13
-4.20	-1.34	0.52584		80.02708		100.33374		79.18
-4.20	-1.34	0.52745		80.05245		101.66779		78.23
-4.20	-1.34	0.52906		80.07802		103.00377		77.60
-4.20	-1.34	0.53067		80.10358		104.34202		76.97
-4.20	-1.34	0.53228		80.12954		105.68188		76.34
-4.20	-1.34	0.53389		80.15585		107.02358		76.03
-4.20	-1.34	0.53550		80.18217		108.36733		76.03
-4.20	-1.34	0.53711		80.20881		109.71318		75.08
-4.20	-1.34	0.53872		80.23724		111.06673		17.98
-4.20	-1.34	0.54034		0.00000		0.00000		0.00
-4.20	-1.34	0.54195		0.00000		0.00000		0.00
-4.20	-1.34	0.54356		0.00000		0.00000		0.00
-4.20	-1.34	0.54517		0.00000		0.00000		0.00
-4.20	-1.34	0.54678		0.00000		0.00000		0.00
-4.20	-1.34	0.54839		0.00000		0.00000		0.00
-4.20	-1.34	0.55000		0.00000		0.00000		0.00
-4.20	-1.18	0.31000		79.53798		-69.66513		87.07
-4.20	-1.18	0.31161		79.51970		-68.45468		87.38
-4.20	-1.18	0.31322		79.50173		-67.24438		87.70
-4.20	-1.18	0.31483		79.48405		-66.03422		87.70
-4.20	-1.18	0.31644		79.46638		-64.82359		87.70
-4.20	-1.18	0.31805		79.44933		-63.61373		88.01
-4.20	-1.18	0.31966		79.43258		-62.40395		88.01
-4.20	-1.18	0.32128		79.41613		-61.19424		88.01
-4.20	-1.18	0.32289		79.39999		-59.98460		88.33
-4.20	-1.18	0.32450		79.38416		-58.77500		88.64
-4.20	-1.18	0.32611		79.36863		-57.56544		88.64
-4.20	-1.18	0.32772		79.35341		-56.35591		89.27
-4.20	-1.18	0.32933		79.33850		-55.14639		89.27
-4.20	-1.18	0.33094		79.32390		-53.93687		89.27
-4.20	-1.18	0.33255		79.30930		-52.72694		89.27
-4.20	-1.18	0.33416		79.29535		-51.51739		89.59
-4.20	-1.18	0.33577		79.28170		-50.30781		89.91
-4.20	-1.18	0.33738		79.26823		-49.09789		89.91
-4.20	-1.18	0.33899		79.25522		-47.88822		90.54
-4.20	-1.18	0.34060		79.24253		-46.67847		90.54
-4.20	-1.18	0.34221		79.23015		-45.46861		90.85
-4.20	-1.18	0.34383		79.21809		-44.25864		90.85
-4.20	-1.18	0.34544		79.20634		-43.04854		90.54
-4.20	-1.18	0.34705		79.19483		-41.83805		90.54
-4.20	-1.18	0.34866		79.18373		-40.62766		90.54
-4.20	-1.18	0.35027		79.17296		-39.41710		90.54
-4.20	-1.18	0.35188		79.16250		-38.20636		90.54
-4.20	-1.18	0.35349		79.15237		-36.99542		91.17
-4.20	-1.18	0.35510		79.14256		-35.78427		91.17
-4.20	-1.18	0.35671		79.13307		-34.57289		91.17
-4.20	-1.18	0.35832		79.12372		-33.36086		91.48
-4.20	-1.18	0.35993		79.11509		-32.14872		91.48
-4.20	-1.18	0.36154		79.10659		-30.93660		91.48
-4.20	-1.18	0.36315		79.09841		-29.72419		92.11
-4.20	-1.18	0.36477		79.09056		-28.51147		92.43
-4.20	-1.18	0.36638		79.08304		-27.29843		92.43
-4.20	-1.18	0.36799		79.07582		-26.08484		92.74
-4.20	-1.18	0.36960		79.06896		-24.87112		92.74
-4.20	-1.18	0.37121		79.06242		-23.65689		92.74
-4.20	-1.18	0.37282		79.05623		-22.44242		93.06
-4.20	-1.18	0.37443		79.05037		-21.22738		93.06
-4.20	-1.18	0.37604		79.04475		-20.01197		93.06
-4.20	-1.18	0.37765		79.03957		-18.79629		93.06
-4.20	-1.18	0.37926		79.03473		-17.58016		92.74
-4.20	-1.18	0.38087		79.03022		-16.36357		92.74
-4.20	-1.18	0.38248		79.02604		-15.14650		92.43
-4.20	-1.18	0.38409		79.02220		-13.92893		92.43
-4.20	-1.18	0.38570		79.01869		-12.71085		92.74
-4.20	-1.18	0.38732		79.01552		-11.49225		92.74
-4.20	-1.18	0.38893		79.01269		-10.27311		92.74
-4.20	-1.18	0.39054		79.01013		-9.05320		92.74
-4.20	-1.18	0.39215		79.00797		-7.83293		92.74
-4.20	-1.18	0.39376		79.00614		-6.61206		92.74
-4.20	-1.18	0.39537		79.00466		-5.39059		93.06
-4.20	-1.18	0.39698		79.00345		-4.16839		92.74
-4.20	-1.18	0.39859		79.00265		-2.94566		93.38
-4.20	-1.18	0.40020		79.00219		-1.72227		93.69
-4.20	-1.18	0.40181		79.00207		-0.49821		93.69
-4.20	-1.18	0.40342		79.00229		0.72655		93.69
-4.20	-1.18	0.40503		79.00285		1.95202		93.69
-4.20	-1.18	0.40664		79.00376		3.17822		93.69
-4.20	-1.18	0.40826		79.00500		4.40516		93.38
-4.20	-1.18	0.40987		79.00659		5.63286		93.38
-4.20	-1.18	0.41148		79.00853		6.86134		93.38
-4.20	-1.18	0.41309		79.01065		8.09075		93.38
-4.20	-1.18	0.41470		79.01327		9.32083		93.38
-4.20	-1.18	0.41631		79.01623		10.55175		93.38
-4.20	-1.18	0.41792		79.01951		11.78362		93.06
-4.20	-1.18	0.41953		79.02316		13.01624		93.38
-4.20	-1.18	0.42114		79.02716		14.24974		93.38
-4.20	-1.18	0.42275		79.03150		15.48415		93.38
-4.20	-1.18	0.42436		79.03618		16.71947		93.38
-4.20	-1.18	0.42597		79.04121		17.95573		93.38
-4.20	-1.18	0.42758		79.04658		19.19294		93.38
-4.20	-1.18	0.42919		79.05230		20.43112		93.38
-4.20	-1.18	0.43081		79.05821		21.67036		93.06
-4.20	-1.18	0.43242		79.06461		22.91053		92.43
-4.20	-1.18	0.43403		79.07136		24.15173		92.74
-4.20	-1.18	0.43564		79.07846		25.39397		92.74
-4.20	-1.18	0.43725		79.08590		26.63727		92.74
-4.20	-1.18	0.43886		79.09369		27.88164		92.74
-4.20	-1.18	0.44047		79.10182		29.12711		92.74
-4.20	-1.18	0.44208		79.11030		30.37369		92.74
-4.20	-1.18	0.44369		79.11912		31.62140		92.43
-4.20	-1.18	0.44530		79.12827		32.87042		92.43
-4.20	-1.18	0.44691		79.13762		34.12037		92.43
-4.20	-1.18	0.44852		79.14734		35.37160		92.43
-4.20	-1.18	0.45013		79.15753		36.62401		92.43
-4.20	-1.18	0.45174		79.16788		37.87762		92.43
-4.20	-1.18	0.45336		79.17875		39.13248		92.43
-4.20	-1.18	0.45497		79.18997		40.38860		91.80
-4.20	-1.18	0.45658		79.20152		41.64600		92.11
-4.20	-1.18	0.45819		79.21323		42.90472		92.11
-4.20	-1.18	0.45980		79.22531		44.16456		91.80
-4.20	-1.18	0.46141		79.23789		45.42588		91.48
-4.20	-1.18	0.46302		79.25080		46.68854		91.48
-4.20	-1.18	0.46463		79.26398		47.95256		90.85
-4.20	-1.18	0.46624		79.27757		49.21796		90.85
-4.20	-1.18	0.46785		79.29150		50.48476		90.85
-4.20	-1.18	0.46946		79.30555		51.75305		90.54
-4.20	-1.18	0.47107		79.32014		53.02269		90.22
-4.20	-1.18	0.47268		79.33506		54.29378		90.22
-4.20	-1.18	0.47430		79.35032		55.56634		90.22
-4.20	-1.18	0.47591		79.36591		56.84037		90.54
-4.20	-1.18	0.47752		79.38183		58.11591		90.22
-4.20	-1.18	0.47913		79.39787		59.39310		90.22
-4.20	-1.18	0.48074		79.41443		60.67169		90.22
-4.20	-1.18	0.48235		79.43131		61.95183		89.91
