# X-Filed  Y-Field    Wavelength  X-Coord Y-Coord     Rays-thru
# (min)    (min)      (micron)    (mm)         (mm)           %
3.11    -0.75   0.50980     -59.10563       73.97972        91.80
3.11    -0.75   0.51250     -59.13174       76.14811        91.80
3.11    -0.75   0.51520     -59.15851       78.32151        91.48
3.11    -0.75   0.51790     -59.18595       80.49998        90.54
3.11    -0.75   0.52060     -59.21405       82.68361        89.27
3.11    -0.75   0.52330     -59.24279       84.87246        88.96
3.11    -0.75   0.52600     -59.27215       87.06661        88.33
3.11    -0.75   0.52870     -59.30214       89.26611        87.70
3.11    -0.75   0.53140     -59.33274       91.47104        87.70
3.11    -0.75   0.53410     -59.36392       93.68146        87.38
3.11    -0.75   0.53680     -59.39569       95.89741        85.80
3.11    -0.75   0.53950     -59.42802       98.11896        85.17
3.11    -0.75   0.54220     -59.46088       100.34615       84.54
3.11    -0.75   0.54490     -59.49428       102.57900       82.97
3.11    -0.75   0.54760     -59.52819       104.81757       82.33
3.11    -0.75   0.55030     -59.56257       107.06186       80.76
3.11    -0.75   0.55300     -59.59740       109.31194       80.44
3.11    -0.75   0.55570     -59.63267       111.56779       79.81
3.11    -0.75   0.55840     -59.66833       113.82945       78.55
4.20    -0.75   0.31000     -79.74681       -77.60148       84.86
4.20    -0.75   0.31270     -79.71342       -75.57082       85.17
4.20    -0.75   0.31540     -79.68083       -73.54073       85.49
4.20    -0.75   0.31810     -79.64903       -71.51115       86.12
4.20    -0.75   0.32080     -79.61807       -69.48202       87.38
4.20    -0.75   0.32350     -79.58794       -67.45333       87.70
4.20    -0.75   0.32620     -79.55861       -65.42495       87.70
4.20    -0.75   0.32890     -79.53014       -63.39690       88.01
4.20    -0.75   0.33160     -79.50252       -61.36910       88.01
4.20    -0.75   0.33430     -79.47572       -59.34143       88.33
4.20    -0.75   0.33700     -79.44978       -57.31392       88.96
4.20    -0.75   0.33970     -79.42471       -55.28647       88.96
4.20    -0.75   0.34240     -79.40048       -53.25897       89.27
4.20    -0.75   0.34510     -79.37714       -51.23146       89.59
4.20    -0.75   0.34780     -79.35467       -49.20380       89.91
4.20    -0.75   0.35050     -79.33307       -47.17594       90.54
4.20    -0.75   0.35320     -79.31236       -45.14783       90.54
4.20    -0.75   0.35590     -79.29254       -43.11941       90.54
4.20    -0.75   0.35860     -79.27361       -41.09060       90.54
4.20    -0.75   0.36130     -79.25557       -39.06131       90.54
4.20    -0.75   0.36400     -79.23844       -37.03152       90.85
4.20    -0.75   0.36670     -79.22221       -35.00113       91.48
4.20    -0.75   0.36940     -79.20689       -32.97008       91.48
4.20    -0.75   0.37210     -79.19249       -30.93830       91.48
4.20    -0.75   0.37480     -79.17900       -28.90569       91.80
4.20    -0.75   0.37750     -79.16643       -26.87223       92.43
4.20    -0.75   0.38020     -79.15478       -24.83781       92.74
4.20    -0.75   0.38290     -79.14406       -22.80237       93.06
4.20    -0.75   0.38560     -79.13427       -20.76583       92.74
4.20    -0.75   0.38830     -79.12542       -18.72811       92.74
4.20    -0.75   0.39100     -79.11750       -16.68915       92.43
4.20    -0.75   0.39370     -79.11051       -14.64887       92.43
4.20    -0.75   0.39640     -79.10446       -12.60719       92.43
4.20    -0.75   0.39910     -79.09935       -10.56404       92.74
4.20    -0.75   0.40180     -79.09519       -8.51933        92.74
4.20    -0.75   0.40450     -79.09198       -6.47300        92.43
4.20    -0.75   0.40720     -79.08972       -4.42495        92.74
4.20    -0.75   0.40990     -79.08841       -2.37511        93.06
4.20    -0.75   0.41260     -79.08805       -0.32341        93.69
4.20    -0.75   0.41530     -79.08864       1.73024     93.38
4.20    -0.75   0.41800     -79.09020       3.78592     93.38
4.20    -0.75   0.42070     -79.09271       5.84370     93.38
4.20    -0.75   0.42340     -79.09618       7.90367     93.38
4.20    -0.75   0.42610     -79.10061       9.96591     93.06
4.20    -0.75   0.42880     -79.10599       12.03051        93.06
4.20    -0.75   0.43150     -79.11235       14.09754        93.38
4.20    -0.75   0.43420     -79.11966       16.16708        93.38
4.20    -0.75   0.43690     -79.12794       18.23922        93.38
4.20    -0.75   0.43960     -79.13718       20.31405        92.43
4.20    -0.75   0.44230     -79.14739       22.39164        92.43
4.20    -0.75   0.44500     -79.15857       24.47208        92.11
4.20    -0.75   0.44770     -79.17071       26.55546        92.43
4.20    -0.75   0.45040     -79.18382       28.64185        92.74
4.20    -0.75   0.45310     -79.19787       30.73133        92.43
4.20    -0.75   0.45580     -79.21289       32.82400        92.43
4.20    -0.75   0.45850     -79.22888       34.91994        92.43
4.20    -0.75   0.46120     -79.24584       37.01924        92.11
4.20    -0.75   0.46390     -79.26375       39.12197        91.80
4.20    -0.75   0.46660     -79.28263       41.22823        91.80
4.20    -0.75   0.46930     -79.30244       43.33808        91.80
4.20    -0.75   0.47200     -79.32321       45.45163        90.85
4.20    -0.75   0.47470     -79.34495       47.56895        90.85
4.20    -0.75   0.47740     -79.36762       49.69012        90.54
4.20    -0.75   0.48010     -79.39123       51.81524        90.22
4.20    -0.75   0.48280     -79.41578       53.94437        89.91
4.20    -0.75   0.48550     -79.44126       56.07761        89.91
4.20    -0.75   0.48820     -79.46768       58.21503        89.91
4.20    -0.75   0.49090     -79.49501       60.35671        89.59
4.20    -0.75   0.49360     -79.52325       62.50275        89.27
4.20    -0.75   0.49630     -79.55239       64.65319        89.27
4.20    -0.75   0.49900     -79.58243       66.80815        88.33
4.20    -0.75   0.50170     -79.61337       68.96767        88.33
4.20    -0.75   0.50440     -79.64517       71.13185        87.70
4.20    -0.75   0.50710     -79.67784       73.30076        87.38
4.20    -0.75   0.50980     -79.71137       75.47445        87.07
4.20    -0.75   0.51250     -79.74572       77.65303        86.44
4.20    -0.75   0.51520     -79.78090       79.83653        85.49
4.20    -0.75   0.51790     -79.81690       82.02502        84.86
4.20    -0.75   0.52060     -79.85370       84.21856        83.91
4.20    -0.75   0.52330     -79.89126       86.41724        83.28
4.20    -0.75   0.52600     -79.92958       88.62107        82.02
4.20    -0.75   0.52870     -79.96864       90.83012        81.70
4.20    -0.75   0.53140     -80.00841       93.04444        80.76
4.20    -0.75   0.53410     -80.04888       95.26406        80.76
4.20    -0.75   0.53680     -80.09000       97.48904        79.81
4.20    -0.75   0.53950     -80.13177       99.71939        78.55
4.20    -0.75   0.54220     -80.17413       101.95517       77.29
4.20    -0.75   0.54490     -80.21708       104.19638       76.34
4.20    -0.75   0.54760     -80.26056       106.44306       76.03
4.20    -0.75   0.55030     -80.30456       108.69521       75.08
4.20    -0.75   0.55300     -80.34942       110.95913       18.93
4.20    -0.75   0.55570     0.00000     0.00000     0.00
4.20    -0.75   0.55840     0.00000     0.00000     0.00
-4.20   -0.38   0.31000     79.92289        -84.45407       82.33
-4.20   -0.38   0.31270     79.88736        -82.42173       83.60
-4.20   -0.38   0.31540     79.85257        -80.39002       83.91
-4.20   -0.38   0.31810     79.81851        -78.35893       84.86
-4.20   -0.38   0.32080     79.78521        -76.32842       85.17
-4.20   -0.38   0.32350     79.75266        -74.29845       85.49
-4.20   -0.38   0.32620     79.72091        -72.26894       85.80
-4.20   -0.38   0.32890     79.68993        -70.23989       86.75
-4.20   -0.38   0.33160     79.65975        -68.21125       87.38
-4.20   -0.38   0.33430     79.63037        -66.18294       87.70
-4.20   -0.38   0.33700     79.60179        -64.15491       88.01
-4.20   -0.38   0.33970     79.57404        -62.12713       88.01
-4.20   -0.38   0.34240     79.54712        -60.09953       88.01
-4.20   -0.38   0.34510     79.52102        -58.07203       88.64
-4.20   -0.38   0.34780     79.49576        -56.04461       88.96
-4.20   -0.38   0.35050     79.47135        -54.01720       88.96
-4.20   -0.38   0.35320     79.44778        -51.98970       89.27
-4.20   -0.38   0.35590     79.42508        -49.96212       89.91
-4.20   -0.38   0.35860     79.40324        -47.93435       89.91
-4.20   -0.38   0.36130     79.38226        -45.90632       90.22
-4.20   -0.38   0.36400     79.36217        -43.87801       90.54
-4.20   -0.38   0.36670     79.34295        -41.84932       90.54
-4.20   -0.38   0.36940     79.32462        -39.82019       90.54
-4.20   -0.38   0.37210     79.30719        -37.79054       90.85
-4.20   -0.38   0.37480     79.29064        -35.76034       90.85
-4.20   -0.38   0.37750     79.27500        -33.72949       91.48
-4.20   -0.38   0.38020     79.26026        -31.69793       91.48
-4.20   -0.38   0.38290     79.24643        -29.66559       91.48
-4.20   -0.38   0.38560     79.23351        -27.63238       92.11
-4.20   -0.38   0.38830     79.22150        -25.59827       92.43
-4.20   -0.38   0.39100     79.21042        -23.56316       92.74
-4.20   -0.38   0.39370     79.20026        -21.52697       92.74
-4.20   -0.38   0.39640     79.19102        -19.48964       92.43
-4.20   -0.38   0.39910     79.18272        -17.45109       92.43
-4.20   -0.38   0.40180     79.17535        -15.41124       92.43
-4.20   -0.38   0.40450     79.16891        -13.37003       92.43
-4.20   -0.38   0.40720     79.16342        -11.32738       92.43
-4.20   -0.38   0.40990     79.15885        -9.28320        92.74
-4.20   -0.38   0.41260     79.15524        -7.23743        92.43
-4.20   -0.38   0.41530     79.15257        -5.18997        92.43
-4.20   -0.38   0.41800     79.15084        -3.14076        93.06
-4.20   -0.38   0.42070     79.15007        -1.08972        92.74
-4.20   -0.38   0.42340     79.15025        0.96324     93.06
-4.20   -0.38   0.42610     79.15139        3.01819     93.38
-4.20   -0.38   0.42880     79.15348        5.07522     93.38
-4.20   -0.38   0.43150     79.15652        7.13440     93.38
-4.20   -0.38   0.43420     79.16053        9.19582     93.06
-4.20   -0.38   0.43690     79.16550        11.25955        93.06
-4.20   -0.38   0.43960     79.17142        13.32569        93.06
-4.20   -0.38   0.44230     79.17832        15.39431        93.38
-4.20   -0.38   0.44500     79.18617        17.46549        92.74
-4.20   -0.38   0.44770     79.19499        19.53931        92.43
-4.20   -0.38   0.45040     79.20477        21.61587        92.43
-4.20   -0.38   0.45310     79.21552        23.69524        92.11
-4.20   -0.38   0.45580     79.22723        25.77751        92.11
-4.20   -0.38   0.45850     79.23991        27.86276        92.11
-4.20   -0.38   0.46120     79.25354        29.95107        92.11
-4.20   -0.38   0.46390     79.26815        32.04252        92.43
-4.20   -0.38   0.46660     79.28372        34.13722        92.43
-4.20   -0.38   0.46930     79.30025        36.23524        91.80
-4.20   -0.38   0.47200     79.31775        38.33665        91.80
-4.20   -0.38   0.47470     79.33619        40.44155        91.48
-4.20   -0.38   0.47740     79.35560        42.55002        91.17
-4.20   -0.38   0.48010     79.37596        44.66214        90.85
-4.20   -0.38   0.48280     79.39728        46.77801        90.85
-4.20   -0.38   0.48550     79.41955        48.89769        90.54
-4.20   -0.38   0.48820     79.44274        51.02127        90.22
-4.20   -0.38   0.49090     79.46689        53.14884        89.91
-4.20   -0.38   0.49360     79.49198        55.28048        89.91
-4.20   -0.38   0.49630     79.51799        57.41627        89.91
-4.20   -0.38   0.49900     79.54493        59.55629        89.59
-4.20   -0.38   0.50170     79.57279        61.70062        88.96
-4.20   -0.38   0.50440     79.60155        63.84935        88.96
-4.20   -0.38   0.50710     79.63122        66.00253        88.33
-4.20   -0.38   0.50980     79.66177        68.16028        88.01
-4.20   -0.38   0.51250     79.69321        70.32263        87.70
-4.20   -0.38   0.51520     79.72552        72.48969        87.38
-4.20   -0.38   0.51790     79.75869        74.66151        86.75
-4.20   -0.38   0.52060     79.79271        76.83818        86.44
-4.20   -0.38   0.52330     79.82756        79.01975        85.17
-4.20   -0.38   0.52600     79.86323        81.20629        84.23
-4.20   -0.38   0.52870     79.89971        83.39784        83.91
-4.20   -0.38   0.53140     79.93697        85.59450        83.28
-4.20   -0.38   0.53410     79.97499        87.79632        82.33
-4.20   -0.38   0.53680     80.01376        90.00332        81.70
-4.20   -0.38   0.53950     80.05326        92.21558        80.76
-4.20   -0.38   0.54220     80.09345        94.43313        80.76
-4.20   -0.38   0.54490     80.13432        96.65600        79.81
-4.20   -0.38   0.54760     80.17584        98.88425        78.23
-4.20   -0.38   0.55030     80.21798        101.11790       76.97
-4.20   -0.38   0.55300     80.26071        103.35699       76.03
-4.20   -0.38   0.55570     80.30399        105.60154       75.71
-4.20   -0.38   0.55840     80.34780        107.85154       74.45
-3.11   -0.38   0.31000     59.29926        -85.29193       88.33
-3.11   -0.38   0.31270     59.27129        -83.26475       88.96
-3.11   -0.38   0.31540     59.24391        -81.23842       89.27
-3.11   -0.38   0.31810     59.21714        -79.21289       89.27
